host_time_s,device_time_ms,raw_value,filtered_value,triggered,trial_id,label,phase
4.8604,10287,0,0.26,0,1,0,active
4.8735,10293,0,0.23,0,1,0,active
4.8752,10299,0,0.21,0,1,0,active
4.8782,10305,0,0.19,0,1,0,active
4.8964,10311,0,0.17,0,1,0,active
4.9029,10317,0,0.15,0,1,0,active
4.9044,10323,0,0.14,0,1,0,active
4.9047,10329,0,0.12,0,1,0,active
4.9078,10335,0,0.11,0,1,0,active
4.9152,10341,0,0.1,0,1,0,active
4.9197,10347,0,0.09,0,1,0,active
4.9258,10353,0,0.08,0,1,0,active
4.9324,10359,0,0.07,0,1,0,active
4.9377,10365,0,0.07,0,1,0,active
4.9437,10371,0,0.06,0,1,0,active
4.9498,10377,0,0.05,0,1,0,active
4.9556,10383,0,0.05,0,1,0,active
4.9617,10389,0,0.04,0,1,0,active
4.9676,10395,0,0.04,0,1,0,active
4.9736,10401,0,0.04,0,1,0,active
4.9798,10407,0,0.03,0,1,0,active
4.991,10413,0,0.03,0,1,0,active
4.9915,10419,0,0.03,0,1,0,active
5.0048,10425,0,0.02,0,1,0,active
5.0067,10431,0,0.02,0,1,0,active
5.0111,10437,0,0.02,0,1,0,active
5.0174,10443,0,0.02,0,1,0,active
5.0377,10449,0,0.02,0,1,0,active
5.0445,10455,0,0.01,0,1,0,active
5.0451,10461,0,0.01,0,1,0,active
5.0453,10467,0,0.01,0,1,0,active
5.0459,10473,0,0.01,0,1,0,active
5.0533,10479,0,0.01,0,1,0,active
5.0577,10485,0,0.01,0,1,0,active
5.0638,10491,0,0.01,0,1,0,active
5.07,10497,0,0.01,0,1,0,active
5.0757,10503,0,0.01,0,1,0,active
5.0817,10509,0,0.01,0,1,0,active
5.0876,10515,0,0.0,0,1,0,active
5.0937,10521,0,0.0,0,1,0,active
5.0998,10527,0,0.0,0,1,0,active
5.1057,10533,37,3.7,0,1,0,active
5.1116,10539,0,3.33,0,1,0,active
5.122,10545,5,3.5,0,1,0,active
5.135,10551,0,3.15,0,1,0,active
5.1366,10557,0,2.83,0,1,0,active
5.1378,10563,0,2.55,0,1,0,active
5.1418,10569,0,2.3,0,1,0,active
5.1477,10575,0,2.07,0,1,0,active
5.1536,10581,0,1.86,0,1,0,active
5.1596,10587,0,1.67,0,1,0,active
5.1658,10593,0,1.51,0,1,0,active
5.1716,10599,0,1.36,0,1,0,active
5.1967,10605,0,1.22,0,1,0,active
5.1987,10611,0,1.1,0,1,0,active
5.1992,10617,0,0.99,0,1,0,active
5.1994,10623,0,0.89,0,1,0,active
5.2019,10629,0,0.8,0,1,0,active
5.209,10635,0,0.72,0,1,0,active
5.2137,10641,0,0.65,0,1,0,active
5.2197,10647,0,0.58,0,1,0,active
5.2257,10653,0,0.53,0,1,0,active
5.2317,10659,0,0.47,0,1,0,active
5.2376,10665,0,0.43,0,1,0,active
5.2435,10671,0,0.38,0,1,0,active
5.2524,10677,0,0.34,0,1,0,active
5.2661,10683,0,0.31,0,1,0,active
5.268,10689,0,0.28,0,1,0,active
5.2682,10695,0,0.25,0,1,0,active
5.2742,10701,0,0.23,0,1,0,active
5.2797,10707,0,0.2,0,1,0,active
5.2857,10713,0,0.18,0,1,0,active
5.2917,10719,0,0.16,0,1,0,active
5.2976,10725,0,0.15,0,1,0,active
5.3036,10731,0,0.13,0,1,0,active
5.3097,10737,0,0.12,0,1,0,active
5.3158,10743,0,0.11,0,1,0,active
5.3218,10749,0,0.1,0,1,0,active
5.3277,10755,0,0.09,0,1,0,active
5.3459,10761,0,0.08,0,1,0,active
5.3523,10767,0,0.07,0,1,0,active
5.3529,10773,0,0.06,0,1,0,active
5.3532,10779,0,0.06,0,1,0,active
5.3599,10785,0,0.05,0,1,0,active
5.3637,10791,0,0.05,0,1,0,active
5.3696,10797,0,0.04,0,1,0,active
5.3756,10803,0,0.04,0,1,0,active
5.3829,10809,0,0.03,0,1,0,active
5.3976,10815,0,0.03,0,1,0,active
5.4,10821,0,0.03,0,1,0,active
5.4002,10827,0,0.02,0,1,0,active
5.407,10833,0,0.02,0,1,0,active
5.4116,10839,0,0.02,0,1,0,active
5.4178,10845,0,0.02,0,1,0,active
5.4236,10851,0,0.02,0,1,0,active
5.4299,10857,0,0.01,0,1,0,active
5.4356,10863,0,0.01,0,1,0,active
5.4417,10869,0,0.01,0,1,0,active
5.4477,10875,0,0.01,0,1,0,active
5.4537,10881,0,0.01,0,1,0,active
5.4598,10887,0,0.01,0,1,0,active
5.4659,10893,0,0.01,0,1,0,active
5.4718,10899,0,0.01,0,1,0,active
5.4776,10905,0,0.01,0,1,0,active
5.4837,10911,0,0.01,0,1,0,active
5.4897,10917,0,0.01,0,1,0,active
5.4956,10923,0,0.0,0,1,0,active
5.5035,10929,0,0.0,0,1,0,active
5.5128,10935,0,0.0,0,1,0,active
5.5267,10941,0,0.0,0,1,0,active
5.5344,10947,0,0.0,0,1,0,active
5.5368,10953,0,0.0,0,1,0,active
5.5371,10959,0,0.0,0,1,0,active
5.539,10965,0,0.0,0,1,0,active
5.5436,10971,0,0.0,0,1,0,active
5.5498,10977,0,0.0,0,1,0,active
5.5557,10983,0,0.0,0,1,0,active
5.562,10989,0,0.0,0,1,0,active
5.5678,10995,0,0.0,0,1,0,active
5.5738,11001,0,0.0,0,1,0,active
5.5798,11007,0,0.0,0,1,0,active
5.5856,11013,0,0.0,0,1,0,active
5.5916,11019,0,0.0,0,1,0,active
5.5977,11025,0,0.0,0,1,0,active
5.6036,11031,0,0.0,0,1,0,active
5.6097,11037,0,0.0,0,1,0,active
5.6156,11043,0,0.0,0,1,0,active
5.6216,11049,0,0.0,0,1,0,active
5.6277,11055,0,0.0,0,1,0,active
5.6338,11061,0,0.0,0,1,0,active
5.6397,11067,0,0.0,0,1,0,active
5.6525,11073,0,0.0,0,1,0,active
5.6528,11079,0,0.0,0,1,0,active
5.6768,11085,0,0.0,0,1,0,active
5.6772,11091,0,0.0,0,1,0,active
5.6774,11097,0,0.0,0,1,0,active
5.6776,11103,0,0.0,0,1,0,active
5.6828,11109,0,0.0,0,1,0,active
5.6877,11115,0,0.0,0,1,0,active
5.6937,11121,0,0.0,0,1,0,active
5.6997,11127,0,0.0,0,1,0,active
5.7056,11133,0,0.0,0,1,0,active
5.7116,11139,0,0.0,0,1,0,active
5.7176,11145,0,0.0,0,1,0,active
5.7237,11151,0,0.0,0,1,0,active
5.7298,11157,0,0.0,0,1,0,active
5.7356,11163,0,0.0,0,1,0,active
5.7416,11169,0,0.0,0,1,0,active
5.7486,11175,0,0.0,0,1,0,active
5.7537,11181,0,0.0,0,1,0,active
5.7597,11187,0,0.0,0,1,0,active
5.7656,11193,0,0.0,0,1,0,active
5.7716,11199,0,0.0,0,1,0,active
5.7778,11205,0,0.0,0,1,0,active
5.7835,11211,0,0.0,0,1,0,active
5.792,11217,0,0.0,0,1,0,active
5.8217,11223,0,0.0,0,1,0,active
5.822,11229,0,0.0,0,1,0,active
5.8223,11235,0,0.0,0,1,0,active
5.8225,11241,0,0.0,0,1,0,active
5.823,11247,0,0.0,0,1,0,active
5.8258,11253,0,0.0,0,1,0,active
5.8324,11259,0,0.0,0,1,0,active
5.8377,11265,0,0.0,0,1,0,active
5.8436,11271,0,0.0,0,1,0,active
5.8496,11277,0,0.0,0,1,0,active
5.8558,11283,0,0.0,0,1,0,active
5.862,11289,0,0.0,0,1,0,active
5.8676,11295,0,0.0,0,1,0,active
5.8737,11301,0,0.0,0,1,0,active
5.8798,11307,0,0.0,0,1,0,active
5.8858,11313,0,0.0,0,1,0,active
5.8916,11319,0,0.0,0,1,0,active
5.8977,11325,0,0.0,0,1,0,active
5.9036,11331,0,0.0,0,1,0,active
5.9096,11337,0,0.0,0,1,0,active
5.9157,11343,0,0.0,0,1,0,active
5.9216,11349,0,0.0,0,1,0,active
5.9318,11355,0,0.0,0,1,0,active
5.9629,11361,0,0.0,0,1,0,active
5.9635,11367,0,0.0,0,1,0,active
5.9638,11373,0,0.0,0,1,0,active
5.9643,11379,0,0.0,0,1,0,active
5.9645,11385,0,0.0,0,1,0,active
5.9647,11391,0,0.0,0,1,0,active
5.9707,11397,0,0.0,0,1,0,active
5.9757,11403,0,0.0,0,1,0,active
5.9817,11409,0,0.0,0,1,0,active
5.9876,11415,0,0.0,0,1,0,active
5.9936,11421,0,0.0,0,1,0,active
5.9998,11427,0,0.0,0,1,0,active
6.0058,11433,0,0.0,0,1,0,active
6.0116,11439,0,0.0,0,1,0,active
6.0177,11445,0,0.0,0,1,0,active
6.0238,11451,0,0.0,0,1,0,active
6.0297,11457,0,0.0,0,1,0,active
6.0357,11463,0,0.0,0,1,0,active
6.0416,11469,0,0.0,0,1,0,active
6.0477,11475,0,0.0,0,1,0,active
6.0537,11481,0,0.0,0,1,0,active
6.0598,11487,0,0.0,0,1,0,active
6.0655,11493,0,0.0,0,1,0,active
6.0758,11499,0,0.0,0,1,0,active
6.0776,11505,0,0.0,0,1,0,active
6.1099,11511,0,0.0,0,1,0,active
6.1123,11517,0,0.0,0,1,0,active
6.113,11523,0,0.0,0,1,0,active
6.1132,11529,0,0.0,0,1,0,active
6.1133,11535,0,0.0,0,1,0,active
6.1184,11541,0,0.0,0,1,0,active
6.1208,11547,0,0.0,0,1,0,active
6.1258,11553,0,0.0,0,1,0,active
6.1318,11559,0,0.0,0,1,0,active
6.138,11565,0,0.0,0,1,0,active
6.1436,11571,0,0.0,0,1,0,active
6.1496,11577,0,0.0,0,1,0,active
6.1558,11583,0,0.0,0,1,0,active
6.1617,11589,0,0.0,0,1,0,active
6.1677,11595,0,0.0,0,1,0,active
6.1737,11601,0,0.0,0,1,0,active
6.1799,11607,0,0.0,0,1,0,active
6.1857,11613,0,0.0,0,1,0,active
6.1925,11619,0,0.0,0,1,0,active
6.1977,11625,0,0.0,0,1,0,active
6.2036,11631,2,0.2,0,1,0,active
6.2095,11637,0,0.18,0,1,0,active
6.2156,11643,0,0.16,0,1,0,active
6.2217,11649,0,0.15,0,1,0,active
6.2276,11655,0,0.13,0,1,0,active
6.2357,11661,0,0.12,0,1,0,active
6.2617,11667,0,0.11,0,1,0,active
6.2624,11673,0,0.1,0,1,0,active
6.2642,11679,0,0.09,0,1,0,active
6.2648,11685,0,0.08,0,1,0,active
6.265,11691,0,0.07,0,1,0,active
6.2712,11697,0,0.06,0,1,0,active
6.2757,11703,0,0.06,0,1,0,active
6.2818,11709,0,0.05,0,1,0,active
6.2877,11715,0,0.05,0,1,0,active
6.2946,11721,0,0.04,0,1,0,active
6.2997,11727,0,0.04,0,1,0,active
6.3057,11733,0,0.03,0,1,0,active
6.3117,11739,0,0.03,0,1,0,active
6.3176,11745,0,0.03,0,1,0,active
6.3238,11751,0,0.02,0,1,0,active
6.3298,11757,0,0.02,0,1,0,active
6.3356,11763,0,0.02,0,1,0,active
6.3419,11769,0,0.02,0,1,0,active
6.3477,11775,0,0.02,0,1,0,active
6.3536,11781,0,0.01,0,1,0,active
6.3596,11787,0,0.01,0,,,
6.3656,11793,0,0.01,0,,,
6.38,11799,0,0.01,0,,,
6.3899,11805,0,0.01,0,,,
6.3901,11811,0,0.01,0,,,
6.3904,11817,0,0.01,0,,,
6.4052,11823,0,0.01,0,,,
6.4068,11829,0,0.01,0,,,
6.4082,11835,0,0.01,0,,,
6.4151,11841,0,0.01,0,,,
6.4197,11847,0,0.0,0,,,
6.4256,11853,0,0.0,0,,,
6.4316,11859,0,0.0,0,,,
6.4378,11865,0,0.0,0,,,
6.4436,11871,0,0.0,0,,,
6.4498,11877,0,0.0,0,,,
6.4556,11883,0,0.0,0,,,
6.4617,11889,0,0.0,0,,,
6.4676,11895,0,0.0,0,,,
6.4739,11901,0,0.0,0,,,
6.4796,11907,0,0.0,0,,,
6.4856,11913,0,0.0,0,,,
6.4916,11919,0,0.0,0,,,
6.4975,11925,0,0.0,0,,,
6.5035,11931,0,0.0,0,,,
6.5096,11937,0,0.0,0,,,
6.5156,11943,0,0.0,0,,,
6.5216,11949,0,0.0,0,,,
6.5277,11955,0,0.0,0,,,
6.5454,11961,0,0.0,0,,,
6.5459,11967,3,0.3,0,,,
6.5595,11973,0,0.27,0,,,
6.5608,11979,0,0.24,0,,,
6.5616,11985,0,0.22,0,,,
6.5705,11991,0,0.2,0,,,
6.5708,11997,14,1.58,0,,,
6.5756,12003,0,1.42,0,,,
6.5817,12009,0,1.28,0,,,
6.5875,12015,0,1.15,0,,,
6.5936,12021,0,1.03,0,,,
6.5996,12027,0,0.93,0,,,
6.6056,12033,0,0.84,0,,,
6.6118,12039,0,0.75,0,,,
6.6177,12045,0,0.68,0,,,
6.6239,12051,0,0.61,0,,,
6.6296,12057,0,0.55,0,,,
6.6356,12063,0,0.5,0,,,
6.6416,12069,0,0.45,0,,,
6.6477,12075,0,0.4,0,,,
6.6537,12081,0,0.36,0,,,
6.6596,12087,0,0.32,0,,,
6.6656,12093,0,0.29,0,,,
6.6715,12099,0,0.26,0,,,
6.6776,12105,0,0.24,0,,,
6.6837,12111,0,0.21,0,,,
6.6896,12117,0,0.19,0,,,
6.6996,12123,0,0.17,0,,,
6.7309,12129,0,0.16,0,,,
6.7313,12135,0,0.14,0,,,
6.7316,12141,0,0.13,0,,,
6.7318,12147,0,0.11,0,,,
6.7325,12153,0,0.1,0,,,
6.7328,12159,0,0.09,0,,,
6.7387,12165,0,0.08,0,,,
6.7438,12171,0,0.07,0,,,
6.7496,12177,0,0.07,0,,,
6.7555,12183,0,0.06,0,,,
6.7618,12189,0,0.05,0,,,
6.7677,12195,0,0.05,0,,,
6.7737,12201,0,0.04,0,,,
6.7796,12207,0,0.04,0,,,
6.7858,12213,0,0.04,0,,,
6.7916,12219,0,0.03,0,,,
6.7977,12225,0,0.03,0,,,
6.8036,12231,0,0.03,0,,,
6.8096,12237,0,0.02,0,,,
6.8163,12243,0,0.02,0,,,
6.8217,12249,0,0.02,0,,,
6.8278,12255,0,0.02,0,,,
6.8337,12261,0,0.02,0,,,
6.8398,12267,0,0.01,0,,,
6.8458,12273,0,0.01,0,,,
6.8517,12279,0,0.01,0,,,
6.8643,12285,0,0.01,0,,,
6.8647,12291,0,0.01,0,,,
6.8838,12297,0,0.01,0,,,
6.8858,12303,0,0.01,0,,,
6.8867,12309,0,0.01,0,,,
6.8879,12315,0,0.01,0,,,
6.8939,12321,0,0.01,0,,,
6.8995,12327,3,0.3,0,,,
6.9056,12333,0,0.27,0,,,
6.9116,12339,0,0.25,0,,,
6.9179,12345,0,0.22,0,,,
6.9239,12351,0,0.2,0,,,
6.9296,12357,0,0.18,0,,,
6.9358,12363,0,0.16,0,,,
6.9416,12369,0,0.15,0,,,
6.9476,12375,6,0.73,0,,,
6.9536,12381,0,0.66,0,,,
6.9597,12387,0,0.59,0,,,
6.9656,12393,0,0.53,0,,,
6.9716,12399,0,0.48,0,,,
6.9776,12405,0,0.43,0,,,
6.9838,12411,0,0.39,0,,,
6.9895,12417,0,0.35,0,,,
6.9957,12423,0,0.31,0,,,
7.0082,12429,0,0.28,0,,,
7.0132,12435,0,0.25,0,,,
7.0193,12441,0,0.23,0,,,
7.0214,12447,0,0.21,0,,,
7.0313,12453,0,0.19,0,,,
7.0319,12459,0,0.17,0,,,
7.0464,12465,0,0.15,0,,,
7.0498,12471,0,0.14,0,,,
7.0501,12477,0,0.12,0,,,
7.0569,12483,0,0.11,0,,,
7.0656,12489,0,0.1,0,,,
7.0702,12495,0,0.09,0,,,
7.0742,12501,0,0.08,0,,,
7.0814,12507,0,0.07,0,,,
7.0863,12513,0,0.06,0,,,
7.0916,12519,0,0.06,0,,,
7.0976,12525,0,0.05,0,,,
7.1036,12531,0,0.05,0,,,
7.1096,12537,0,0.04,0,,,
7.1157,12543,0,0.04,0,,,
7.1218,12549,0,0.03,0,,,
7.1277,12555,0,0.03,0,,,
7.1337,12561,0,0.03,0,,,
7.1397,12567,0,0.03,0,,,
7.1456,12573,0,0.02,0,,,
7.1518,12579,0,0.02,0,,,
7.1578,12585,0,0.02,0,,,
7.1638,12591,0,0.02,0,,,
7.1833,12597,0,0.01,0,,,
7.1937,12603,0,0.01,0,,,
7.1939,12609,0,0.01,0,,,
7.1941,12615,0,0.01,0,,,
7.1942,12621,0,0.01,0,,,
7.2033,12627,0,0.01,0,,,
7.2199,12633,0,0.01,0,,,
7.2217,12639,0,0.01,0,,,
7.222,12645,0,0.01,0,,,
7.2236,12651,0,0.01,0,,,
7.2306,12657,0,0.01,0,,,
7.2356,12663,0,0.0,0,,,
7.2416,12669,0,0.0,0,,,
7.248,12675,0,0.0,0,,,
7.2536,12681,0,0.0,0,,,
7.2596,12687,0,0.0,0,,,
7.2657,12693,0,0.0,0,,,
7.2719,12699,0,0.0,0,,,
7.2779,12705,0,0.0,0,,,
7.2837,12711,0,0.0,0,,,
7.2898,12717,0,0.0,0,,,
7.2957,12723,0,0.0,0,,,
7.3017,12729,0,0.0,0,,,
7.309,12735,0,0.0,0,,,
7.3303,12741,0,0.0,0,,,
7.3308,12747,0,0.0,0,,,
7.3311,12753,0,0.0,0,,,
7.332,12759,0,0.0,0,,,
7.3396,12765,0,0.0,0,,,
7.3437,12771,0,0.0,0,,,
7.3495,12777,0,0.0,0,,,
7.3557,12783,0,0.0,0,,,
7.362,12789,0,0.0,0,,,
7.3675,12795,0,0.0,0,,,
7.3766,12801,0,0.0,0,,,
7.3917,12807,0,0.0,0,,,
7.3947,12813,0,0.0,0,,,
7.3951,12819,0,0.0,0,,,
7.3976,12825,0,0.0,0,,,
7.4036,12831,0,0.0,0,,,
7.4097,12837,0,0.0,0,,,
7.4157,12843,0,0.0,0,,,
7.4216,12849,0,0.0,0,,,
7.4275,12855,0,0.0,0,,,
7.4337,12861,0,0.0,0,,,
7.4395,12867,0,0.0,0,,,
7.4456,12873,0,0.0,0,,,
7.4517,12879,0,0.0,0,,,
7.4666,12885,0,0.0,0,,,
7.468,12891,0,0.0,0,,,
7.4729,12897,0,0.0,0,,,
7.4788,12903,0,0.0,0,,,
7.4817,12909,0,0.0,0,,,
7.4892,12915,0,0.0,0,,,
7.4937,12921,0,0.0,0,,,
7.4997,12927,0,0.0,0,,,
7.5056,12933,0,0.0,0,,,
7.5116,12939,0,0.0,0,,,
7.5175,12945,0,0.0,0,,,
7.5236,12951,0,0.0,0,,,
7.5297,12957,0,0.0,0,,,
7.5357,12963,0,0.0,0,,,
7.5478,12969,0,0.0,0,,,
7.548,12975,0,0.0,0,,,
7.5616,12981,0,0.0,0,,,
7.565,12987,0,0.0,0,,,
7.5662,12993,0,0.0,0,,,
7.5715,12999,0,0.0,0,,,
7.5775,13005,0,0.0,0,,,
7.5835,13011,0,0.0,0,,,
7.5898,13017,0,0.0,0,,,
7.5958,13023,0,0.0,0,,,
7.6017,13029,14,1.4,0,,,
7.6076,13035,0,1.26,0,,,
7.6218,13041,0,1.13,0,,,
7.6324,13047,0,1.02,0,,,
7.6329,13053,0,0.92,0,,,
7.6331,13059,0,0.83,0,,,
7.6401,13065,0,0.74,0,,,
7.6436,13071,0,0.67,0,,,
7.6502,13077,0,0.6,0,,,
7.6556,13083,0,0.54,0,,,
7.6638,13089,0,0.49,0,,,
7.6676,13095,0,0.44,0,,,
7.6737,13101,0,0.4,0,,,
7.6799,13107,0,0.36,0,,,
7.6856,13113,0,0.32,0,,,
7.6918,13119,0,0.29,0,,,
7.6979,13125,0,0.26,0,,,
7.7035,13131,0,0.23,0,,,
7.71,13137,0,0.21,0,,,
7.7228,13143,0,0.19,0,,,
7.723,13149,0,0.17,0,,,
7.7383,13155,0,0.15,0,,,
7.7409,13161,0,0.14,0,,,
7.7411,13167,0,0.12,0,,,
7.7501,13173,0,0.11,0,,,
7.7525,13179,0,0.1,0,,,
7.7576,13185,0,0.09,0,,,
7.7635,13191,0,0.08,0,,,
7.7789,13197,0,0.07,0,,,
7.7852,13203,0,0.07,0,,,
7.7926,13209,0,0.06,0,,,
7.7933,13215,0,0.05,0,,,
7.7936,13221,0,0.05,0,,,
7.8013,13227,0,0.04,0,,,
7.8058,13233,0,0.04,0,,,
7.8117,13239,0,0.04,0,,,
7.8178,13245,0,0.03,0,,,
7.8235,13251,0,0.03,0,,,
7.8297,13257,0,0.03,0,,,
7.8358,13263,0,0.02,0,,,
7.8419,13269,0,0.02,0,,,
7.8479,13275,0,0.02,0,,,
7.8537,13281,0,0.02,0,,,
7.8595,13287,0,0.02,0,,,
7.8655,13293,0,0.01,0,,,
7.8715,13299,0,0.01,0,,,
7.8776,13305,0,0.01,0,,,
7.8836,13311,0,0.01,0,,,
7.8898,13317,0,0.01,0,,,
7.8956,13323,0,0.01,0,,,
7.9036,13329,0,0.01,0,,,
7.9387,13335,0,0.01,0,,,
7.9391,13341,0,0.01,0,,,
7.9393,13347,0,0.01,0,,,
7.9399,13353,0,0.0,0,,,
7.9401,13359,0,0.0,0,,,
7.9403,13365,0,0.0,0,,,
7.9464,13371,0,0.0,0,,,
7.9496,13377,0,0.0,0,,,
7.9555,13383,0,0.0,0,,,
7.9615,13389,0,0.0,0,,,
7.9676,13395,0,0.0,0,,,
7.9736,13401,0,0.0,0,,,
7.9799,13407,0,0.0,0,,,
7.9858,13413,0,0.0,0,,,
7.9918,13419,0,0.0,0,,,
7.9976,13425,0,0.0,0,,,
8.0036,13431,0,0.0,0,,,
8.0095,13437,0,0.0,0,,,
8.0157,13443,0,0.0,0,,,
8.0216,13449,0,0.0,0,,,
8.0277,13455,0,0.0,0,,,
8.0336,13461,0,0.0,0,,,
8.0395,13467,0,0.0,0,,,
8.0455,13473,0,0.0,0,,,
8.0516,13479,0,0.0,0,,,
8.0576,13485,0,0.0,0,,,
8.0636,13491,0,0.0,0,,,
8.0698,13497,0,0.0,0,,,
8.0835,13503,0,0.0,0,,,
8.0839,13509,0,0.0,0,,,
8.1029,13515,0,0.0,0,,,
8.1032,13521,0,0.0,0,,,
8.1051,13527,0,0.0,0,,,
8.1059,13533,0,0.0,0,,,
8.1137,13539,0,0.0,0,,,
8.1176,13545,0,0.0,0,,,
8.1235,13551,0,0.0,0,,,
8.1296,13557,0,0.0,0,,,
8.1355,13563,0,0.0,0,,,
8.1416,13569,4,0.4,0,,,
8.1477,13575,10,1.36,0,,,
8.1537,13581,0,1.22,0,,,
8.1595,13587,0,1.1,0,,,
8.1656,13593,0,0.99,0,,,
8.1716,13599,0,0.89,0,,,
8.1775,13605,0,0.8,0,,,
8.1836,13611,0,0.72,0,,,
8.1895,13617,0,0.65,0,,,
8.1955,13623,0,0.59,0,,,
8.2016,13629,0,0.53,0,,,
8.2077,13635,0,0.47,0,,,
8.2136,13641,0,0.43,0,,,
8.2196,13647,0,0.38,0,,,
8.2355,13653,0,0.35,0,,,
8.2469,13659,0,0.31,0,,,
8.2472,13665,0,0.28,0,,,
8.2475,13671,0,0.25,0,,,
8.2496,13677,0,0.23,0,,,
8.2569,13683,0,0.2,0,,,
8.2616,13689,0,0.18,0,,,
8.2718,13695,0,0.17,0,,,
8.288,13701,0,0.15,0,,,
8.2914,13707,0,0.13,0,,,
8.2916,13713,0,0.12,0,,,
8.2937,13719,0,0.11,0,,,
8.2987,13725,0,0.1,0,,,
8.3038,13731,0,0.09,0,,,
8.3095,13737,0,0.08,0,,,
8.3155,13743,0,0.07,0,,,
8.3216,13749,0,0.06,0,,,
8.3277,13755,0,0.06,0,,,
8.3337,13761,0,0.05,0,,,
8.3395,13767,0,0.05,0,,,
8.3459,13773,0,0.04,0,,,
8.3517,13779,0,0.04,0,,,
8.3577,13785,0,0.03,0,,,
8.3636,13791,0,0.03,0,,,
8.3695,13797,0,0.03,0,,,
8.3756,13803,0,0.02,0,,,
8.3816,13809,0,0.02,0,,,
8.3942,13815,0,0.02,0,,,
8.4071,13821,0,0.02,0,,,
8.4075,13827,0,0.02,0,,,
8.4078,13833,0,0.01,0,,,
8.4116,13839,0,0.01,0,,,
8.4182,13845,0,0.01,0,,,
8.4235,13851,0,0.01,0,,,
8.4299,13857,0,0.01,0,,,
8.4355,13863,0,0.01,0,,,
8.4416,13869,0,0.01,0,,,
8.4475,13875,0,0.01,0,,,
8.4608,13881,0,0.01,0,,,
8.4611,13887,0,0.01,0,,,
8.4765,13893,0,0.01,0,2,0,active
8.4792,13899,0,0.0,0,2,0,active
8.4795,13905,0,0.0,0,2,0,active
8.4837,13911,0,0.0,0,2,0,active
8.4901,13917,0,0.0,0,2,0,active
8.4957,13923,0,0.0,0,2,0,active
8.5016,13929,0,0.0,0,2,0,active
8.5076,13935,0,0.0,0,2,0,active
8.5138,13941,0,0.0,0,2,0,active
8.5196,13947,0,0.0,0,2,0,active
8.5256,13953,0,0.0,0,2,0,active
8.5317,13959,0,0.0,0,2,0,active
8.5378,13965,0,0.0,0,2,0,active
8.5451,13971,0,0.0,0,2,0,active
8.5496,13977,0,0.0,0,2,0,active
8.5555,13983,0,0.0,0,2,0,active
8.5711,13989,0,0.0,0,2,0,active
8.5802,13995,0,0.0,0,2,0,active
8.5807,14001,0,0.0,0,2,0,active
8.5809,14007,0,0.0,0,2,0,active
8.588,14013,0,0.0,0,2,0,active
8.5915,14019,0,0.0,0,2,0,active
8.5975,14025,0,0.0,0,2,0,active
8.6035,14031,0,0.0,0,2,0,active
8.6095,14037,0,0.0,0,2,0,active
8.6158,14043,0,0.0,0,2,0,active
8.6219,14049,0,0.0,0,2,0,active
8.6278,14055,0,0.0,0,2,0,active
8.6338,14061,0,0.0,0,2,0,active
8.6396,14067,0,0.0,0,2,0,active
8.651,14073,0,0.0,0,2,0,active
8.6516,14079,0,0.0,0,2,0,active
8.667,14085,0,0.0,0,2,0,active
8.6681,14091,0,0.0,0,2,0,active
8.6699,14097,0,0.0,0,2,0,active
8.6759,14103,0,0.0,0,2,0,active
8.6815,14109,0,0.0,0,2,0,active
8.6875,14115,0,0.0,0,2,0,active
8.6936,14121,0,0.0,0,2,0,active
8.6996,14127,0,0.0,0,2,0,active
8.7056,14133,0,0.0,0,2,0,active
8.7117,14139,0,0.0,0,2,0,active
8.7249,14145,0,0.0,0,2,0,active
8.7353,14151,0,0.0,0,2,0,active
8.7365,14157,0,0.0,0,2,0,active
8.7367,14163,0,0.0,0,2,0,active
8.7437,14169,0,0.0,0,2,0,active
8.7477,14175,0,0.0,0,2,0,active
8.7537,14181,0,0.0,0,2,0,active
8.7595,14187,0,0.0,0,2,0,active
8.7658,14193,0,0.0,0,2,0,active
8.7716,14199,0,0.0,0,2,0,active
8.7775,14205,0,0.0,0,2,0,active
8.7837,14211,0,0.0,0,2,0,active
8.7895,14217,0,0.0,0,2,0,active
8.7955,14223,0,0.0,0,2,0,active
8.8016,14229,0,0.0,0,2,0,active
8.8076,14235,0,0.0,0,2,0,active
8.8135,14241,0,0.0,0,2,0,active
8.8204,14247,0,0.0,0,2,0,active
8.8257,14253,0,0.0,0,2,0,active
8.8316,14259,0,0.0,0,2,0,active
8.8375,14265,0,0.0,0,2,0,active
8.8478,14271,0,0.0,0,2,0,active
8.8809,14277,0,0.0,0,2,0,active
8.8816,14283,0,0.0,0,2,0,active
8.8819,14289,0,0.0,0,2,0,active
8.8822,14295,0,0.0,0,2,0,active
8.883,14301,0,0.0,0,2,0,active
8.8844,14307,0,0.0,0,2,0,active
8.8881,14313,0,0.0,0,2,0,active
8.8916,14319,0,0.0,0,2,0,active
8.8975,14325,0,0.0,0,2,0,active
8.9035,14331,0,0.0,0,2,0,active
8.9098,14337,0,0.0,0,2,0,active
8.9156,14343,0,0.0,0,2,0,active
8.9216,14349,0,0.0,0,2,0,active
8.9281,14355,0,0.0,0,2,0,active
8.9335,14361,0,0.0,0,2,0,active
8.9396,14367,0,0.0,0,2,0,active
8.9456,14373,0,0.0,0,2,0,active
8.9516,14379,0,0.0,0,2,0,active
8.9575,14385,0,0.0,0,2,0,active
